timestamp,wind_onshore_mw,wind_offshore_mw,photovoltaics_mw,hydro_runofriver_mw,biomass_mw,other_renewables_mw,lignite_mw,hard_coal_mw,fossil_gas_mw,nuclear_mw,other_conventional_mw,pumped_storage_generation_mw,demand_mw,curtailment_or_exports_mw,unserved_or_imports_mw,total_generation_mw
2025-04-17 14:45:00+0200,39615.8,4187.9,14214.4,3207.5,6176.0,2249.1,0.0,0.0,0.0,0.0,0.0,0.0,57143.8,12507.0,0.0,69650.8
2025-04-17 15:00:00+0200,40256.6,4922.4,4522.1,2924.3,6146.6,2076.1,0.0,0.0,0.0,0.0,0.0,0.0,57866.5,2981.5,0.0,60848.0
2025-04-17 15:15:00+0200,34325.8,3875.8,23451.1,3016.4,6215.5,2094.2,0.0,0.0,0.0,0.0,0.0,0.0,58113.2,14865.6,0.0,72978.8
2025-04-17 15:30:00+0200,31295.5,4254.9,13525.4,3167.0,6255.0,2231.4,0.0,0.0,0.0,0.0,0.0,0.0,57513.2,3216.0,0.0,60729.2
2025-04-17 15:45:00+0200,39220.6,3502.1,20137.6,2948.5,6276.3,2056.8,0.0,0.0,0.0,0.0,0.0,0.0,56614.8,17527.1,0.0,74141.9
2025-04-17 16:00:00+0200,31196.8,3112.4,14392.1,3252.8,6080.4,2112.5,0.0,0.0,0.0,0.0,0.0,0.0,57600.7,2546.2,0.0,60146.9
2025-04-17 16:15:00+0200,32737.7,3490.8,12685.0,2885.2,6116.1,2022.5,0.0,0.0,0.0,0.0,0.0,0.0,58589.5,1347.8,0.0,59937.3
2025-04-17 16:30:00+0200,34143.9,3977.6,8820.6,3280.4,6105.2,1917.5,0.0,0.0,0.0,0.0,0.0,0.0,58058.1,187.1,0.0,58245.2
2025-04-17 16:45:00+0200,32894.2,4423.2,7306.7,3213.2,6063.8,2292.4,2137.8,0.0,0.0,0.0,0.0,0.0,58331.2,0.0,0.0,58331.2
2025-04-17 17:00:00+0200,48077.7,5503.7,4373.5,3083.7,6292.9,2144.2,0.0,0.0,0.0,0.0,0.0,0.0,57315.2,12160.4,0.0,69475.6
2025-04-17 17:15:00+0200,33802.4,4284.5,3049.4,3173.9,6073.5,2055.7,5179.5,0.0,0.0,0.0,0.0,0.0,57618.7,0.0,0.0,57618.7
2025-04-17 17:30:00+0200,38566.3,5153.6,1550.6,3078.1,6120.9,2139.9,1148.2,0.0,0.0,0.0,0.0,0.0,57757.6,0.0,0.0,57757.6
2025-04-17 17:45:00+0200,39274.5,3675.1,1216.8,3035.0,6203.4,1952.8,2517.1,0.0,0.0,0.0,0.0,0.0,57874.6,0.0,0.0,57874.6
2025-04-17 18:00:00+0200,30372.1,4352.0,0.0,3164.1,6177.2,2144.9,12809.7,0.0,0.0,0.0,0.0,0.0,59020.1,0.0,0.0,59020.1
2025-04-17 18:15:00+0200,38564.0,5306.8,0.0,3082.7,6261.9,1809.9,869.8,0.0,0.0,0.0,0.0,0.0,55895.0,0.0,0.0,55895.0
2025-04-17 18:30:00+0200,43674.9,5518.0,0.0,3108.8,6230.9,2090.8,0.0,0.0,0.0,0.0,0.0,0.0,58063.2,2560.2,0.0,60623.4
2025-04-17 18:45:00+0200,40063.0,5237.4,0.0,2985.3,6297.7,2018.9,1379.2,0.0,0.0,0.0,0.0,0.0,57981.4,0.0,0.0,57981.4
2025-04-17 19:00:00+0200,42938.0,4506.5,0.0,2811.1,6273.6,2028.2,0.0,0.0,0.0,0.0,0.0,0.0,56824.4,1733.0,0.0,58557.4
2025-04-17 19:15:00+0200,45757.6,5527.2,0.0,3053.5,6182.4,2079.9,0.0,0.0,0.0,0.0,0.0,0.0,58657.5,3943.2,0.0,62600.7
2025-04-17 19:30:00+0200,44700.1,4343.8,0.0,3084.0,6163.2,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,57383.7,2997.4,0.0,60381.0
2025-04-17 19:45:00+0200,41750.3,5070.2,0.0,2975.5,6179.2,2041.1,0.0,0.0,0.0,0.0,0.0,0.0,57686.1,330.2,0.0,58016.3
2025-04-17 20:00:00+0200,32569.5,4612.0,0.0,3339.4,6108.2,2044.5,10959.0,0.0,0.0,0.0,0.0,0.0,59632.8,0.0,0.0,59632.8
2025-04-17 20:15:00+0200,38428.9,4749.7,0.0,3103.2,6114.7,1944.6,4488.6,0.0,0.0,0.0,0.0,0.0,58829.8,0.0,0.0,58829.8
2025-04-17 20:30:00+0200,40864.6,4989.2,0.0,3097.4,6168.4,2107.7,1154.1,0.0,0.0,0.0,0.0,0.0,58381.4,0.0,0.0,58381.4
2025-04-17 20:45:00+0200,38312.2,6311.6,0.0,3151.3,5970.3,2228.0,2170.1,0.0,0.0,0.0,0.0,0.0,58143.4,0.0,0.0,58143.4
2025-04-17 21:00:00+0200,38558.4,5134.8,0.0,3158.3,6184.1,2212.4,2335.2,0.0,0.0,0.0,0.0,0.0,57583.1,0.0,0.0,57583.1
2025-04-17 21:15:00+0200,48303.6,5024.4,0.0,3180.0,6154.1,2093.4,0.0,0.0,0.0,0.0,0.0,0.0,59456.9,5298.5,0.0,64755.5
2025-04-17 21:30:00+0200,43278.4,5774.5,0.0,3122.5,6192.0,2241.8,0.0,0.0,0.0,0.0,0.0,0.0,58302.6,2306.6,0.0,60609.2
2025-04-17 21:45:00+0200,47584.2,4204.9,0.0,3169.0,6119.6,2093.9,0.0,0.0,0.0,0.0,0.0,0.0,56827.7,6343.9,0.0,63171.6
2025-04-17 22:00:00+0200,53594.2,5248.2,0.0,3332.5,6206.6,2188.4,0.0,0.0,0.0,0.0,0.0,0.0,56163.6,14406.3,0.0,70569.9
2025-04-17 22:15:00+0200,37844.4,6539.9,0.0,3213.2,6079.4,2046.9,2132.4,0.0,0.0,0.0,0.0,0.0,57856.2,0.0,0.0,57856.2
2025-04-17 22:30:00+0200,57318.5,5618.7,0.0,3267.1,6280.6,2246.5,0.0,0.0,0.0,0.0,0.0,0.0,57220.1,17511.4,0.0,74731.5
2025-04-17 22:45:00+0200,48078.7,5145.3,0.0,2990.5,6209.7,2078.6,0.0,0.0,0.0,0.0,0.0,0.0,55911.6,8591.2,0.0,64502.9
2025-04-17 23:00:00+0200,48002.8,6514.3,0.0,2923.1,6159.3,2202.1,0.0,0.0,0.0,0.0,0.0,0.0,57514.5,8287.2,0.0,65801.6
2025-04-17 23:15:00+0200,48205.2,5431.6,0.0,3233.0,6250.7,2038.8,0.0,0.0,0.0,0.0,0.0,0.0,56822.0,8337.3,0.0,65159.3
2025-04-17 23:30:00+0200,41962.9,4689.0,0.0,3226.4,6100.0,2069.9,0.0,0.0,0.0,0.0,0.0,0.0,57481.9,566.3,0.0,58048.2
2025-04-17 23:45:00+0200,37601.1,5557.3,0.0,3059.6,6274.3,1981.1,2873.7,0.0,0.0,0.0,0.0,0.0,57347.1,0.0,0.0,57347.1
2025-04-18 00:00:00+0200,41982.3,4869.6,0.0,3147.0,6292.2,2159.5,0.0,0.0,0.0,0.0,0.0,0.0,56034.0,2416.6,0.0,58450.5
2025-04-18 00:15:00+0200,23516.7,4398.7,0.0,2944.4,6238.2,2051.5,15219.4,2782.6,0.0,0.0,0.0,0.0,57151.6,0.0,0.0,57151.6
2025-04-18 00:30:00+0200,44125.6,4189.6,0.0,3183.5,6005.7,2223.2,0.0,0.0,0.0,0.0,0.0,0.0,56134.8,3592.8,0.0,59727.6
2025-04-18 00:45:00+0200,34445.6,3548.8,0.0,3085.7,6178.1,2250.9,6685.4,0.0,0.0,0.0,0.0,0.0,56194.5,0.0,0.0,56194.5
2025-04-18 01:00:00+0200,36814.9,4616.6,0.0,3250.6,6091.5,2250.3,3083.0,0.0,0.0,0.0,0.0,0.0,56106.9,0.0,0.0,56106.9
2025-04-18 01:15:00+0200,34397.8,6069.8,0.0,3068.7,6179.3,2119.4,5771.2,0.0,0.0,0.0,0.0,0.0,57606.2,0.0,0.0,57606.2
2025-04-18 01:30:00+0200,47465.1,3804.1,0.0,3043.1,6331.6,1948.5,0.0,0.0,0.0,0.0,0.0,0.0,56339.2,6253.3,0.0,62592.5
2025-04-18 01:45:00+0200,46431.1,6263.0,0.0,3101.0,6146.0,2144.9,0.0,0.0,0.0,0.0,0.0,0.0,57831.4,6254.7,0.0,64086.0
2025-04-18 02:00:00+0200,48659.7,5035.4,0.0,3041.8,6107.0,1854.6,0.0,0.0,0.0,0.0,0.0,0.0,58207.2,6491.2,0.0,64698.5
2025-04-18 02:15:00+0200,45372.2,4376.1,0.0,3194.8,6134.2,2169.6,0.0,0.0,0.0,0.0,0.0,0.0,55945.0,5301.8,0.0,61246.8
2025-04-18 02:30:00+0200,30980.1,4835.2,0.0,3135.5,6133.4,2133.1,6773.7,0.0,0.0,0.0,0.0,0.0,53991.0,0.0,0.0,53991.0
2025-04-18 02:45:00+0200,34825.0,4657.4,0.0,3141.6,6102.2,1988.1,6858.3,0.0,0.0,0.0,0.0,0.0,57572.7,0.0,0.0,57572.7
2025-04-18 03:00:00+0200,32797.3,4252.7,0.0,3064.3,6120.6,2066.9,8038.9,0.0,0.0,0.0,0.0,0.0,56340.7,0.0,0.0,56340.7
2025-04-18 03:15:00+0200,33701.4,4116.8,0.0,3284.7,6098.4,2052.3,6634.8,0.0,0.0,0.0,0.0,0.0,55888.5,0.0,0.0,55888.5
2025-04-18 03:30:00+0200,41266.9,4285.3,0.0,3137.1,6126.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,56161.9,873.4,0.0,57035.3
2025-04-18 03:45:00+0200,33430.6,4056.3,0.0,3137.6,6016.9,2214.5,7490.7,0.0,0.0,0.0,0.0,0.0,56346.7,0.0,0.0,56346.7
2025-04-18 04:00:00+0200,35390.8,4275.3,0.0,3075.5,6267.6,2140.7,6770.9,0.0,0.0,0.0,0.0,0.0,57920.8,0.0,0.0,57920.8
2025-04-18 04:15:00+0200,36272.7,5032.0,0.0,3176.5,6221.7,2217.8,4014.8,0.0,0.0,0.0,0.0,0.0,56935.6,0.0,0.0,56935.6
2025-04-18 04:30:00+0200,33489.7,3076.0,0.0,3136.7,6314.7,1995.7,9977.7,0.0,0.0,0.0,0.0,0.0,57990.4,0.0,0.0,57990.4
2025-04-18 04:45:00+0200,27575.5,3658.8,0.0,3069.6,6176.5,2403.5,14444.7,0.0,0.0,0.0,0.0,0.0,57328.6,0.0,0.0,57328.6
2025-04-18 05:00:00+0200,35525.9,3520.7,0.0,3021.1,6173.7,2163.9,6253.2,0.0,0.0,0.0,0.0,0.0,56658.6,0.0,0.0,56658.6
2025-04-18 05:15:00+0200,29178.2,3293.8,0.0,3016.3,6193.2,2208.3,12753.0,0.0,0.0,0.0,0.0,0.0,56642.7,0.0,0.0,56642.7
2025-04-18 05:30:00+0200,20260.4,3779.8,0.0,3227.7,6133.6,1969.0,15219.4,6969.7,0.0,0.0,0.0,0.0,57559.6,0.0,0.0,57559.6
2025-04-18 05:45:00+0200,32214.4,3299.3,0.0,3116.5,6064.5,2150.6,11009.1,0.0,0.0,0.0,0.0,0.0,57854.4,0.0,0.0,57854.4
2025-04-18 06:00:00+0200,29520.4,3177.0,0.0,3165.1,6262.1,2006.2,13944.6,0.0,0.0,0.0,0.0,0.0,58075.3,0.0,0.0,58075.3
2025-04-18 06:15:00+0200,33851.7,3063.6,1185.4,3239.0,6204.9,1913.3,7545.7,0.0,0.0,0.0,0.0,0.0,57003.6,0.0,0.0,57003.6
2025-04-18 06:30:00+0200,32489.3,3956.8,1511.3,2914.8,6165.8,2101.6,8314.8,0.0,0.0,0.0,0.0,0.0,57454.4,0.0,0.0,57454.4
2025-04-18 06:45:00+0200,32083.8,3190.0,4388.7,3238.9,6170.2,1970.2,6833.2,0.0,0.0,0.0,0.0,0.0,57875.1,0.0,0.0,57875.1
2025-04-18 07:00:00+0200,31463.4,2938.9,8289.3,2990.3,6174.1,2073.9,3120.1,0.0,0.0,0.0,0.0,0.0,57050.0,0.0,0.0,57050.0
2025-04-18 07:15:00+0200,37171.8,3869.8,5732.9,3422.0,6251.1,1777.6,0.0,0.0,0.0,0.0,0.0,0.0,56411.9,1813.3,0.0,58225.1
2025-04-18 07:30:00+0200,31689.1,3484.8,6643.5,3002.3,6137.7,2134.2,3644.2,0.0,0.0,0.0,0.0,0.0,56735.8,0.0,0.0,56735.8
2025-04-18 07:45:00+0200,33123.0,3556.6,7296.7,3109.2,6109.4,2055.7,2011.4,0.0,0.0,0.0,0.0,0.0,57261.9,0.0,0.0,57261.9
2025-04-18 08:00:00+0200,40316.8,4073.7,17444.0,3087.6,6177.5,2303.8,0.0,0.0,0.0,0.0,0.0,0.0,58080.8,15322.5,0.0,73403.3
2025-04-18 08:15:00+0200,34653.8,3379.3,13672.2,2975.0,6200.4,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,58612.3,4108.4,0.0,62720.7
2025-04-18 08:30:00+0200,14029.9,4074.3,22171.2,3423.7,6186.6,2041.4,4314.8,0.0,0.0,0.0,0.0,0.0,56241.9,0.0,0.0,56241.9
2025-04-18 08:45:00+0200,24597.1,4164.9,20514.9,3055.4,6107.1,2251.9,0.0,0.0,0.0,0.0,0.0,0.0,56897.3,3794.0,0.0,60691.3
2025-04-18 09:00:00+0200,30673.7,3338.9,36332.5,2882.0,6086.4,2283.6,0.0,0.0,0.0,0.0,0.0,0.0,57075.8,24521.2,0.0,81597.0
2025-04-18 09:15:00+0200,32153.0,3973.3,32088.8,3096.4,6237.1,2210.1,0.0,0.0,0.0,0.0,0.0,0.0,58068.0,21690.7,0.0,79758.8
2025-04-18 09:30:00+0200,40637.4,3516.2,21888.8,3023.5,6202.5,2306.8,0.0,0.0,0.0,0.0,0.0,0.0,56825.9,20749.2,0.0,77575.1
2025-04-18 09:45:00+0200,27533.5,5325.9,27652.8,3156.5,6195.4,2149.2,0.0,0.0,0.0,0.0,0.0,0.0,56858.4,15154.9,0.0,72013.3
2025-04-18 10:00:00+0200,32487.3,4555.5,39113.1,3007.0,6297.5,2016.6,0.0,0.0,0.0,0.0,0.0,0.0,55915.6,31561.3,0.0,87477.0
2025-04-18 10:15:00+0200,35003.6,3707.0,23478.8,3269.1,6147.0,2062.7,0.0,0.0,0.0,0.0,0.0,0.0,57562.0,16106.1,0.0,73668.1
2025-04-18 10:30:00+0200,34357.0,4867.8,46715.7,3267.1,6224.5,2025.2,0.0,0.0,0.0,0.0,0.0,0.0,56923.3,40534.0,0.0,97457.3
2025-04-18 10:45:00+0200,34949.6,3652.8,33704.6,3133.7,6254.6,2191.2,0.0,0.0,0.0,0.0,0.0,0.0,56424.2,27462.3,0.0,83886.5
2025-04-18 11:00:00+0200,34944.6,3419.4,45793.6,3470.7,6211.5,2186.0,0.0,0.0,0.0,0.0,0.0,0.0,56727.8,39297.9,0.0,96025.7
2025-04-18 11:15:00+0200,36372.8,3558.1,35984.9,2980.8,6184.5,2058.4,0.0,0.0,0.0,0.0,0.0,0.0,57929.4,29210.1,0.0,87139.5
2025-04-18 11:30:00+0200,38117.8,2851.0,32958.9,2950.9,6167.4,2159.3,0.0,0.0,0.0,0.0,0.0,0.0,55970.8,29234.6,0.0,85205.4
2025-04-18 11:45:00+0200,32467.5,3248.9,31456.7,3122.5,6189.1,2263.8,0.0,0.0,0.0,0.0,0.0,0.0,56084.8,22663.7,0.0,78748.5
2025-04-18 12:00:00+0200,33249.3,4569.9,58265.8,3116.6,6117.6,2050.2,0.0,0.0,0.0,0.0,0.0,0.0,57943.9,49425.5,0.0,107369.4
2025-04-18 12:15:00+0200,35622.8,4444.8,35775.3,3150.9,6213.2,2227.0,0.0,0.0,0.0,0.0,0.0,0.0,56867.4,30566.6,0.0,87434.0
2025-04-18 12:30:00+0200,38953.9,4233.0,63700.0,3223.1,6292.2,2350.4,0.0,0.0,0.0,0.0,0.0,0.0,57392.3,61360.2,0.0,118752.5
2025-04-18 12:45:00+0200,49939.1,5347.9,39723.3,3216.0,6074.4,1998.5,0.0,0.0,0.0,0.0,0.0,0.0,57149.4,49149.8,0.0,106299.2
2025-04-18 13:00:00+0200,39203.2,4186.3,28339.0,3094.2,6335.1,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,56762.3,26525.4,0.0,83287.7
2025-04-18 13:15:00+0200,39576.7,5016.0,20049.4,2923.3,5994.7,2256.1,0.0,0.0,0.0,0.0,0.0,0.0,56494.7,19321.4,0.0,75816.2
2025-04-18 13:30:00+0200,32838.2,3744.3,47215.8,3009.8,6177.0,1901.5,0.0,0.0,0.0,0.0,0.0,0.0,57578.4,37308.1,0.0,94886.5
2025-04-18 13:45:00+0200,33243.8,4296.1,31772.4,2864.1,6215.2,2318.7,0.0,0.0,0.0,0.0,0.0,0.0,57905.4,22804.9,0.0,80710.3
2025-04-18 14:00:00+0200,27986.8,3638.2,39427.4,3297.9,6063.8,2222.7,0.0,0.0,0.0,0.0,0.0,0.0,57871.5,24765.2,0.0,82636.8
2025-04-18 14:15:00+0200,32057.7,3593.7,50028.0,2919.8,6130.5,2228.7,0.0,0.0,0.0,0.0,0.0,0.0,55872.3,41086.3,0.0,96958.6
2025-04-18 14:30:00+0200,24987.8,3808.1,33646.2,3130.6,6070.0,1969.6,0.0,0.0,0.0,0.0,0.0,0.0,58163.7,15448.5,0.0,73612.2
2025-04-18 14:45:00+0200,31098.3,3392.1,28752.4,3128.9,6147.9,2092.3,0.0,0.0,0.0,0.0,0.0,0.0,56723.3,17888.7,0.0,74611.9
2025-04-18 15:00:00+0200,36127.1,3594.4,32427.7,3092.4,6238.9,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,56427.7,27200.9,0.0,83628.6
2025-04-18 15:15:00+0200,32689.4,3106.6,26801.8,3166.0,6294.9,2311.1,0.0,0.0,0.0,0.0,0.0,0.0,57021.6,17347.9,0.0,74369.6
2025-04-18 15:30:00+0200,31471.5,3116.1,12578.7,2976.0,6145.8,2121.1,0.0,0.0,0.0,0.0,0.0,0.0,57993.1,416.1,0.0,58409.2
2025-04-18 15:45:00+0200,38757.7,2511.3,23650.7,2934.2,6340.9,2115.6,0.0,0.0,0.0,0.0,0.0,0.0,57805.9,18504.5,0.0,76310.4
2025-04-18 16:00:00+0200,26052.2,3588.5,14639.4,3249.1,6078.7,1812.4,1746.0,0.0,0.0,0.0,0.0,0.0,57166.2,0.0,0.0,57166.2
2025-04-18 16:15:00+0200,36517.0,4405.6,17922.2,2977.4,6280.7,1951.1,0.0,0.0,0.0,0.0,0.0,0.0,58227.8,11826.3,0.0,70054.1
2025-04-18 16:30:00+0200,24629.9,2886.8,11658.9,3153.0,6176.2,2117.1,7055.5,0.0,0.0,0.0,0.0,0.0,57677.5,0.0,0.0,57677.5
2025-04-18 16:45:00+0200,25726.7,3134.0,10675.8,3084.4,6149.8,2183.0,6158.5,0.0,0.0,0.0,0.0,0.0,57112.1,0.0,0.0,57112.1
2025-04-18 17:00:00+0200,19964.1,3416.5,5525.9,3165.2,6244.3,2233.9,15219.4,1294.7,0.0,0.0,0.0,0.0,57063.9,0.0,0.0,57063.9
2025-04-18 17:15:00+0200,24351.5,2496.3,2271.9,3113.9,6270.4,1880.0,15219.4,2535.9,0.0,0.0,0.0,0.0,58139.3,0.0,0.0,58139.3
2025-04-18 17:30:00+0200,30040.6,2471.8,2622.3,3161.2,6312.3,2126.2,11024.6,0.0,0.0,0.0,0.0,0.0,57759.0,0.0,0.0,57759.0
2025-04-18 17:45:00+0200,29028.5,3923.8,1096.9,3161.3,6271.1,2137.1,11032.8,0.0,0.0,0.0,0.0,0.0,56651.5,0.0,0.0,56651.5
2025-04-18 18:00:00+0200,38954.9,4218.4,0.0,3008.0,6186.7,1968.9,4362.7,0.0,0.0,0.0,0.0,0.0,58699.7,0.0,0.0,58699.7
2025-04-18 18:15:00+0200,32321.6,4358.7,0.0,3180.3,6256.0,2104.2,9322.6,0.0,0.0,0.0,0.0,0.0,57543.3,0.0,0.0,57543.3
2025-04-18 18:30:00+0200,27903.8,3168.9,0.0,3231.3,6162.6,2100.1,15219.4,1650.5,0.0,0.0,0.0,0.0,59436.6,0.0,0.0,59436.6
2025-04-18 18:45:00+0200,38878.4,4869.6,0.0,3076.1,6220.8,2215.4,1497.7,0.0,0.0,0.0,0.0,0.0,56758.1,0.0,0.0,56758.1
2025-04-18 19:00:00+0200,28162.1,3676.0,0.0,3151.7,6099.1,2133.3,14641.7,0.0,0.0,0.0,0.0,0.0,57863.9,0.0,0.0,57863.9
2025-04-18 19:15:00+0200,20646.5,3489.5,0.0,3033.9,5977.5,2156.4,15219.4,6867.5,0.0,0.0,0.0,0.0,57390.8,0.0,0.0,57390.8
2025-04-18 19:30:00+0200,19667.6,3433.1,0.0,3199.6,6308.9,1925.3,15219.4,7371.9,0.0,0.0,0.0,0.0,57125.8,0.0,0.0,57125.8
2025-04-18 19:45:00+0200,32152.2,4095.9,0.0,3115.8,6254.0,1985.2,9934.4,0.0,0.0,0.0,0.0,0.0,57537.5,0.0,0.0,57537.5
2025-04-18 20:00:00+0200,23569.6,4684.2,0.0,3108.7,6187.5,2125.7,15219.4,4635.6,0.0,0.0,0.0,0.0,59530.7,0.0,0.0,59530.7
2025-04-18 20:15:00+0200,24724.5,3178.1,0.0,2847.4,6344.9,2098.6,15219.4,3605.4,0.0,0.0,0.0,0.0,58018.4,0.0,0.0,58018.4
2025-04-18 20:30:00+0200,27793.8,2995.6,0.0,3158.0,6303.4,2050.5,14819.3,0.0,0.0,0.0,0.0,0.0,57120.7,0.0,0.0,57120.7
2025-04-18 20:45:00+0200,39128.1,4121.8,0.0,3193.3,6184.8,1908.9,1587.3,0.0,0.0,0.0,0.0,0.0,56124.2,0.0,0.0,56124.2
2025-04-18 21:00:00+0200,34005.2,4032.9,0.0,3285.3,6046.6,2145.7,6635.8,0.0,0.0,0.0,0.0,0.0,56151.6,0.0,0.0,56151.6
2025-04-18 21:15:00+0200,36510.6,3705.0,0.0,2930.4,6120.2,2209.4,5669.0,0.0,0.0,0.0,0.0,0.0,57144.6,0.0,0.0,57144.6
2025-04-18 21:30:00+0200,32177.5,2871.7,0.0,2867.2,6225.7,2030.8,10807.8,0.0,0.0,0.0,0.0,0.0,56980.7,0.0,0.0,56980.7
2025-04-18 21:45:00+0200,26192.0,4055.6,0.0,3208.7,6070.2,2107.5,15219.4,418.1,0.0,0.0,0.0,0.0,57271.5,0.0,0.0,57271.5
2025-04-18 22:00:00+0200,21032.8,3721.0,0.0,3289.3,6077.5,1873.2,15219.4,4136.7,0.0,0.0,0.0,0.0,55349.9,0.0,0.0,55349.9
2025-04-18 22:15:00+0200,19047.4,3052.0,0.0,3167.7,6189.3,2113.1,15219.4,8446.1,0.0,0.0,0.0,0.0,57235.1,0.0,0.0,57235.1
2025-04-18 22:30:00+0200,26978.2,3734.3,0.0,2972.9,6167.1,2134.5,15219.4,961.0,0.0,0.0,0.0,0.0,58167.3,0.0,0.0,58167.3
2025-04-18 22:45:00+0200,20660.8,2626.2,0.0,2943.2,6231.8,1962.2,15219.4,8986.9,0.0,0.0,0.0,0.0,58630.6,0.0,0.0,58630.6
2025-04-18 23:00:00+0200,26353.0,1971.5,0.0,3055.9,6288.3,2112.5,15219.4,396.0,0.0,0.0,0.0,0.0,55396.5,0.0,0.0,55396.5
2025-04-18 23:15:00+0200,19685.7,3075.9,0.0,3329.0,6258.3,2032.7,15219.4,6715.0,0.0,0.0,0.0,0.0,56316.0,0.0,0.0,56316.0
2025-04-18 23:30:00+0200,24489.0,2582.7,0.0,3095.4,6116.2,1766.8,15219.4,2939.5,0.0,0.0,0.0,0.0,56208.9,0.0,0.0,56208.9
2025-04-18 23:45:00+0200,30589.1,3904.5,0.0,3291.4,6314.5,2025.8,10929.0,0.0,0.0,0.0,0.0,0.0,57054.4,0.0,0.0,57054.4
2025-04-19 00:00:00+0200,36188.1,2207.1,0.0,2923.1,6204.1,2325.1,5247.3,0.0,0.0,0.0,0.0,0.0,55094.8,0.0,0.0,55094.8
2025-04-19 00:15:00+0200,21874.9,2981.3,0.0,3243.9,6193.5,1893.3,15206.1,6314.2,0.0,0.0,0.0,0.0,57707.2,0.0,0.0,57707.2
2025-04-19 00:30:00+0200,28795.3,2428.3,0.0,3072.1,6281.8,2164.7,13491.0,0.0,0.0,0.0,0.0,0.0,56233.1,0.0,0.0,56233.1
2025-04-19 00:45:00+0200,20503.6,3933.2,0.0,3270.3,6071.9,2255.5,15206.1,4843.6,0.0,0.0,0.0,0.0,56084.3,0.0,0.0,56084.3
2025-04-19 01:00:00+0200,22479.1,3897.3,0.0,3196.5,6297.3,2189.0,15206.1,4364.9,0.0,0.0,0.0,0.0,57630.1,0.0,0.0,57630.1
2025-04-19 01:15:00+0200,27547.3,2798.5,0.0,3099.6,6132.4,2087.5,14519.1,0.0,0.0,0.0,0.0,0.0,56184.5,0.0,0.0,56184.5
2025-04-19 01:30:00+0200,31767.3,4329.6,0.0,3273.6,6255.7,1873.1,9063.1,0.0,0.0,0.0,0.0,0.0,56562.3,0.0,0.0,56562.3
2025-04-19 01:45:00+0200,27812.5,2685.5,0.0,3252.6,6204.5,2154.0,13421.3,0.0,0.0,0.0,0.0,0.0,55530.4,0.0,0.0,55530.4
2025-04-19 02:00:00+0200,21987.6,3400.5,0.0,3167.5,6197.0,2324.2,15206.1,2695.1,0.0,0.0,0.0,0.0,54978.1,0.0,0.0,54978.1
2025-04-19 02:15:00+0200,21605.8,3287.9,0.0,3155.8,6226.4,2063.1,15206.1,4124.2,0.0,0.0,0.0,0.0,55669.3,0.0,0.0,55669.3
2025-04-19 02:30:00+0200,30595.3,3491.7,0.0,3040.4,6087.6,2222.8,12758.3,0.0,0.0,0.0,0.0,0.0,58196.1,0.0,0.0,58196.1
2025-04-19 02:45:00+0200,27821.4,3815.4,0.0,3001.3,6179.6,1980.0,14011.4,0.0,0.0,0.0,0.0,0.0,56809.2,0.0,0.0,56809.2
2025-04-19 03:00:00+0200,29185.8,3479.5,0.0,3065.8,6183.3,2122.5,12464.2,0.0,0.0,0.0,0.0,0.0,56501.1,0.0,0.0,56501.1
2025-04-19 03:15:00+0200,25629.6,3125.7,0.0,2980.5,6061.1,2019.2,15206.1,370.8,0.0,0.0,0.0,0.0,55393.1,0.0,0.0,55393.1
2025-04-19 03:30:00+0200,26147.6,2201.9,0.0,3154.1,6178.5,2056.4,15206.1,2169.2,0.0,0.0,0.0,0.0,57113.7,0.0,0.0,57113.7
2025-04-19 03:45:00+0200,23094.6,2326.3,0.0,3245.2,6180.0,1755.9,15206.1,3289.3,0.0,0.0,0.0,0.0,55097.6,0.0,0.0,55097.6
2025-04-19 04:00:00+0200,23335.7,2423.3,0.0,3014.3,6297.8,2224.9,15206.1,2437.4,0.0,0.0,0.0,0.0,54939.5,0.0,0.0,54939.5
2025-04-19 04:15:00+0200,26326.4,3569.0,0.0,3153.2,6212.2,2334.2,14287.0,0.0,0.0,0.0,0.0,0.0,55882.0,0.0,0.0,55882.0
2025-04-19 04:30:00+0200,15377.8,3196.8,0.0,3082.6,6224.5,2041.2,15206.1,10429.8,2625.1,0.0,0.0,0.0,58183.9,0.0,0.0,58183.9
2025-04-19 04:45:00+0200,25656.9,2856.8,0.0,3112.9,6300.8,2339.2,15206.1,2704.7,0.0,0.0,0.0,0.0,58177.4,0.0,0.0,58177.4
2025-04-19 05:00:00+0200,28685.2,1904.9,0.0,3111.3,6190.3,2058.3,14161.7,0.0,0.0,0.0,0.0,0.0,56111.8,0.0,0.0,56111.8
2025-04-19 05:15:00+0200,29338.6,2702.6,0.0,3201.8,6149.9,1997.1,12573.4,0.0,0.0,0.0,0.0,0.0,55963.4,0.0,0.0,55963.4
2025-04-19 05:30:00+0200,24805.1,3716.3,0.0,2871.2,6198.6,2088.7,15206.1,262.8,0.0,0.0,0.0,0.0,55148.9,0.0,0.0,55148.9
